client_id,age,job,marital,education,credit_default,mortgage
18331,26,blue_collar,single,high_school,0,0
18332,38,admin,married,,0,1
18333,44,management,married,university_degree,0,1
18334,40,admin,married,basic_9y,0,1
18335,55,technician,married,professional_course,0,1
18336,44,admin,divorced,high_school,0,1
18337,49,technician,married,basic_9y,0,1
18338,27,admin,single,professional_course,0,1
18339,42,admin,married,university_degree,0,1
18340,56,entrepreneur,married,basic_4y,0,1
18341,32,blue_collar,single,high_school,0,0
18342,28,services,married,high_school,0,0
18343,28,admin,single,university_degree,0,1
18344,41,self_employed,divorced,university_degree,0,0
18345,41,admin,single,university_degree,0,1
18346,52,retired,married,basic_9y,0,0
18347,38,admin,married,high_school,0,0
18348,54,blue_collar,married,basic_9y,0,1
18349,47,admin,married,basic_9y,0,1
18350,37,services,single,high_school,0,0
18351,40,unknown,married,,0,1
18352,36,blue_collar,married,basic_9y,0,0
18353,35,self_employed,married,university_degree,0,0
18354,30,admin,single,high_school,0,0
18355,34,technician,married,university_degree,0,0
18356,28,admin,single,high_school,0,1
18357,42,admin,divorced,university_degree,0,0
18358,35,admin,single,high_school,0,1
18359,28,services,married,high_school,0,1
18360,36,unemployed,married,university_degree,0,0
18361,58,blue_collar,divorced,basic_4y,0,0
18362,30,admin,single,high_school,0,0
18363,46,technician,divorced,professional_course,0,1
18364,56,technician,divorced,university_degree,0,0
18365,42,admin,married,high_school,0,0
18366,37,blue_collar,divorced,basic_9y,0,1
18367,39,admin,married,university_degree,0,1
18368,37,admin,married,university_degree,0,0
18369,56,retired,divorced,high_school,0,1
18370,37,services,divorced,high_school,0,0
18371,50,technician,single,high_school,0,0
18372,36,blue_collar,married,basic_6y,0,1
18373,29,technician,married,university_degree,0,0
18374,35,technician,married,professional_course,0,0
18375,37,entrepreneur,divorced,high_school,0,1
18376,36,blue_collar,single,high_school,0,1
18377,33,technician,single,professional_course,0,0
18378,29,admin,single,high_school,0,0
18379,39,services,married,high_school,0,1
18380,32,blue_collar,single,high_school,0,1
18381,43,technician,divorced,professional_course,0,1
18382,36,blue_collar,married,basic_6y,0,1
18383,36,management,married,university_degree,0,1
18384,40,technician,married,professional_course,0,0
18385,40,blue_collar,single,basic_9y,0,1
18386,32,admin,single,university_degree,0,0
18387,33,services,married,professional_course,0,1
18388,32,admin,divorced,high_school,0,0
18389,34,technician,married,university_degree,0,0
18390,29,admin,married,high_school,0,0
18391,48,services,married,professional_course,0,1
18392,39,technician,married,high_school,0,0
18393,35,technician,married,professional_course,0,0
18394,30,admin,single,university_degree,0,1
18395,42,self_employed,married,university_degree,0,1
18396,37,blue_collar,divorced,basic_9y,0,1
18397,35,technician,married,professional_course,0,1
18398,39,technician,married,high_school,0,1
18399,46,admin,single,high_school,0,0
18400,39,technician,married,high_school,0,0
18401,50,technician,married,high_school,0,0
18402,46,admin,single,high_school,0,0
18403,27,admin,married,high_school,0,0
18404,52,blue_collar,married,basic_4y,0,1
18405,56,technician,divorced,university_degree,0,0
18406,28,admin,single,university_degree,0,0
18407,52,blue_collar,married,,0,0
18408,27,blue_collar,single,basic_4y,0,0
18409,29,admin,single,university_degree,0,0
18410,27,blue_collar,single,basic_4y,0,0
18411,22,unemployed,single,high_school,0,0
18412,48,entrepreneur,married,university_degree,0,1
18413,31,blue_collar,single,high_school,0,1
18414,45,admin,married,university_degree,0,0
18415,38,admin,married,high_school,0,0
18416,48,entrepreneur,married,university_degree,0,1
18417,35,technician,married,professional_course,0,0
18418,28,services,married,high_school,0,0
18419,36,student,divorced,university_degree,0,0
18420,29,admin,single,university_degree,0,1
18421,45,admin,married,university_degree,0,1
18422,56,entrepreneur,married,basic_4y,0,1
18423,44,admin,single,basic_6y,0,1
18424,33,services,married,professional_course,0,0
18425,29,admin,single,high_school,0,1
18426,45,admin,married,university_degree,0,0
18427,59,housemaid,married,basic_4y,0,1
18428,43,blue_collar,single,basic_6y,0,0
18429,47,admin,married,high_school,0,0
18430,45,blue_collar,single,university_degree,0,1
18431,49,technician,married,basic_9y,0,1
18432,42,technician,married,university_degree,0,0
18433,28,admin,single,university_degree,0,0
18434,45,blue_collar,single,university_degree,0,0
18435,39,self_employed,married,professional_course,0,0
18436,41,services,divorced,high_school,0,1
18437,50,management,married,university_degree,0,0
18438,50,management,married,university_degree,0,1
18439,36,management,married,university_degree,0,1
18440,50,management,married,university_degree,0,1
18441,42,self_employed,married,university_degree,0,1
18442,45,entrepreneur,divorced,university_degree,0,0
18443,35,technician,single,high_school,0,1
18444,36,technician,married,high_school,0,0
18445,44,services,married,high_school,0,0
18446,38,housemaid,married,high_school,0,1
18447,39,entrepreneur,married,high_school,0,1
18448,50,technician,married,high_school,0,1
18449,38,services,married,high_school,0,0
18450,38,services,married,high_school,0,0
18451,35,blue_collar,married,basic_9y,0,1
18452,43,services,married,high_school,0,0
18453,32,admin,married,university_degree,0,1
18454,33,services,divorced,high_school,0,0
18455,32,admin,married,university_degree,0,1
18456,32,admin,married,university_degree,0,0
18457,35,blue_collar,married,basic_9y,0,0
18458,32,technician,single,professional_course,0,0
18459,32,admin,married,high_school,0,1
18460,27,admin,single,university_degree,0,0
18461,32,technician,single,professional_course,0,0
18462,32,technician,single,professional_course,0,0
18463,40,admin,married,professional_course,0,1
18464,33,technician,single,professional_course,0,0
18465,32,technician,single,professional_course,0,1
18466,32,technician,single,professional_course,0,1
18467,32,technician,single,professional_course,0,0
18468,32,technician,single,professional_course,0,1
18469,30,blue_collar,single,basic_9y,0,0
18470,25,technician,single,high_school,0,0
18471,31,entrepreneur,single,university_degree,0,0
18472,37,unemployed,single,university_degree,0,1
18473,32,admin,married,university_degree,0,0
18474,53,technician,married,professional_course,0,1
18475,47,blue_collar,married,basic_4y,0,0
18476,36,blue_collar,married,basic_6y,0,0
18477,41,admin,single,university_degree,0,1
18478,35,technician,single,professional_course,0,1
18479,43,admin,married,,0,1
18480,43,admin,married,,0,1
18481,38,services,married,high_school,0,1
18482,38,services,married,high_school,0,1
18483,38,services,married,high_school,0,0
18484,34,technician,married,university_degree,0,0
18485,40,admin,married,professional_course,0,0
18486,24,admin,single,high_school,0,1
18487,35,technician,single,professional_course,0,1
18488,28,services,married,high_school,0,1
18489,42,management,married,basic_9y,0,0
18490,42,management,married,basic_9y,0,0
18491,29,admin,single,university_degree,0,0
18492,39,technician,married,high_school,0,1
18493,56,management,married,university_degree,0,1
18494,42,management,married,basic_9y,0,1
18495,56,management,married,university_degree,0,0
18496,35,technician,married,professional_course,0,0
18497,48,technician,married,professional_course,0,0
18498,48,technician,married,professional_course,0,0
18499,42,blue_collar,married,basic_9y,0,0
18500,53,blue_collar,married,basic_4y,0,0
18501,39,services,married,high_school,0,1
18502,52,blue_collar,married,basic_9y,0,1
18503,26,blue_collar,married,high_school,0,1
18504,34,technician,married,professional_course,0,0
18505,36,blue_collar,married,basic_9y,0,1
18506,32,technician,single,professional_course,0,1
18507,56,management,married,university_degree,0,1
18508,37,admin,married,high_school,0,0
18509,35,technician,single,professional_course,0,1
18510,34,unemployed,married,high_school,0,0
18511,56,management,married,university_degree,0,1
18512,34,unemployed,married,high_school,0,1
18513,46,technician,divorced,professional_course,0,0
18514,56,technician,divorced,university_degree,0,1
18515,32,admin,married,high_school,0,0
18516,28,admin,single,university_degree,0,0
18517,49,technician,married,professional_course,0,1
18518,53,blue_collar,married,basic_4y,0,0
18519,28,admin,single,high_school,0,1
18520,56,technician,divorced,university_degree,0,1
18521,29,technician,married,university_degree,0,1
18522,44,technician,married,professional_course,0,0
18523,44,technician,married,professional_course,0,1
18524,29,technician,married,university_degree,0,1
18525,29,technician,married,university_degree,0,0
18526,43,admin,married,basic_4y,0,1
18527,56,technician,divorced,university_degree,0,0
18528,52,blue_collar,married,basic_4y,0,1
18529,30,technician,single,university_degree,0,0
18530,32,admin,married,university_degree,0,0
18531,36,entrepreneur,married,university_degree,0,1
18532,40,technician,married,university_degree,0,0
18533,36,self_employed,single,basic_4y,0,0
18534,39,services,married,high_school,0,1
18535,36,self_employed,single,basic_4y,0,0
18536,34,technician,married,professional_course,0,0
18537,38,services,married,high_school,0,0
18538,41,self_employed,divorced,university_degree,0,0
18539,57,admin,married,university_degree,0,0
18540,60,retired,married,basic_6y,0,0
18541,29,admin,married,university_degree,0,1
18542,35,self_employed,single,university_degree,0,1
18543,42,blue_collar,married,basic_9y,0,1
18544,28,technician,married,professional_course,0,0
18545,28,technician,married,professional_course,0,0
18546,27,blue_collar,single,basic_4y,0,1
18547,33,unemployed,married,high_school,0,0
18548,48,management,married,university_degree,0,0
18549,35,self_employed,single,university_degree,0,0
18550,27,blue_collar,single,basic_4y,0,0
18551,51,management,married,basic_9y,0,1
18552,28,services,married,high_school,0,0
18553,40,technician,married,professional_course,0,1
18554,38,services,married,high_school,0,0
18555,43,housemaid,married,basic_6y,0,1
18556,28,services,married,high_school,0,0
18557,37,housemaid,single,professional_course,0,0
18558,37,housemaid,single,professional_course,0,1
18559,46,services,married,high_school,0,0
18560,39,management,married,high_school,0,0
18561,33,admin,divorced,high_school,0,0
18562,36,entrepreneur,married,university_degree,0,1
18563,58,self_employed,divorced,university_degree,0,1
18564,44,admin,divorced,high_school,0,1
18565,32,services,single,high_school,0,0
18566,57,admin,single,high_school,0,1
18567,28,admin,single,university_degree,0,0
18568,53,admin,married,university_degree,0,1
18569,28,admin,single,university_degree,0,0
18570,42,blue_collar,married,basic_9y,0,1
18571,28,services,married,high_school,0,0
18572,38,technician,single,professional_course,0,0
18573,28,services,married,high_school,0,0
18574,34,unemployed,married,high_school,0,0
18575,31,admin,married,high_school,0,0
18576,31,admin,single,university_degree,0,0
18577,29,technician,single,professional_course,0,1
18578,46,technician,married,university_degree,0,0
18579,51,management,married,basic_4y,0,1
18580,53,blue_collar,married,basic_4y,0,0
18581,36,admin,married,high_school,0,1
18582,38,self_employed,divorced,basic_9y,0,1
18583,37,blue_collar,married,basic_9y,0,0
18584,32,admin,married,high_school,0,1
18585,36,blue_collar,single,high_school,0,0
18586,24,admin,single,high_school,0,1
18587,47,technician,married,high_school,0,1
18588,39,technician,married,high_school,0,1
18589,44,admin,divorced,university_degree,0,1
18590,35,self_employed,married,university_degree,0,1
18591,28,services,single,high_school,0,0
18592,39,services,single,high_school,0,1
18593,31,management,single,university_degree,0,1
18594,44,unknown,married,,0,1
18595,35,self_employed,married,university_degree,0,1
18596,39,technician,married,high_school,0,0
18597,42,technician,married,professional_course,0,1
18598,39,admin,single,,0,0
18599,40,admin,married,high_school,0,0
18600,27,self_employed,married,university_degree,0,1
18601,50,unemployed,married,professional_course,0,0
18602,58,unknown,married,high_school,0,0
18603,22,unemployed,single,high_school,0,1
18604,48,admin,divorced,university_degree,0,1
18605,53,blue_collar,married,basic_4y,0,0
18606,36,admin,single,university_degree,0,1
18607,54,admin,married,university_degree,0,1
18608,47,technician,married,professional_course,0,0
18609,59,services,married,high_school,0,1
18610,59,services,married,high_school,0,1
18611,35,admin,married,high_school,0,0
18612,38,admin,married,basic_6y,0,0
18613,45,management,married,university_degree,0,1
18614,57,technician,single,professional_course,0,1
18615,39,management,divorced,basic_9y,0,1
18616,45,blue_collar,married,basic_9y,0,0
18617,55,management,married,university_degree,0,1
18618,28,blue_collar,married,basic_4y,0,0
18619,45,management,married,university_degree,0,0
18620,44,blue_collar,divorced,professional_course,0,1
18621,33,blue_collar,married,basic_6y,0,1
18622,25,admin,single,basic_9y,0,0
18623,25,admin,single,basic_9y,0,0
18624,30,unemployed,married,high_school,0,1
18625,53,admin,married,high_school,0,0
18626,60,management,married,professional_course,0,1
18627,34,services,married,high_school,0,1
18628,36,admin,married,university_degree,0,0
18629,34,services,married,high_school,0,1
18630,36,technician,single,professional_course,0,0
18631,37,blue_collar,married,basic_4y,0,0
18632,54,blue_collar,married,basic_9y,0,1
18633,55,admin,divorced,university_degree,0,0
18634,55,admin,divorced,university_degree,0,1
18635,34,services,married,high_school,0,0
18636,28,blue_collar,married,basic_4y,0,1
18637,25,admin,single,basic_9y,0,0
18638,30,services,single,high_school,0,0
18639,36,admin,single,university_degree,0,1
18640,29,management,married,university_degree,0,1
18641,34,technician,divorced,,0,1
18642,31,self_employed,married,university_degree,0,0
18643,48,blue_collar,married,professional_course,0,0
18644,30,blue_collar,single,high_school,0,1
18645,31,services,single,high_school,0,1
18646,28,blue_collar,married,basic_4y,0,1
18647,33,admin,single,professional_course,0,1
18648,28,technician,single,university_degree,0,1
18649,58,management,married,university_degree,0,0
18650,45,admin,married,university_degree,0,0
18651,48,technician,married,professional_course,0,0
18652,33,technician,married,university_degree,0,1
18653,54,admin,married,university_degree,0,1
18654,36,admin,single,university_degree,0,1
18655,36,admin,single,university_degree,0,1
18656,44,blue_collar,divorced,professional_course,0,0
18657,39,technician,married,professional_course,0,1
18658,32,technician,married,university_degree,0,1
18659,25,admin,single,basic_9y,0,1
18660,38,admin,married,high_school,0,1
18661,48,technician,married,professional_course,0,1
18662,38,admin,married,basic_6y,0,1
18663,32,technician,married,university_degree,0,0
18664,59,services,married,high_school,0,1
18665,38,technician,married,high_school,0,1
18666,50,self_employed,married,professional_course,0,1
18667,54,admin,married,university_degree,0,0
18668,41,housemaid,married,basic_4y,0,0
18669,52,blue_collar,married,basic_9y,0,0
18670,32,technician,married,university_degree,0,1
18671,31,services,single,high_school,0,0
18672,30,services,single,high_school,0,0
18673,33,technician,married,university_degree,0,0
18674,34,technician,married,professional_course,0,1
18675,59,retired,married,basic_4y,0,0
18676,44,technician,single,,0,0
18677,53,admin,married,high_school,0,0
18678,39,admin,married,university_degree,0,0
18679,33,technician,single,university_degree,0,0
18680,30,unemployed,married,high_school,0,1
18681,36,technician,single,professional_course,0,1
18682,48,admin,single,university_degree,0,1
18683,26,blue_collar,married,basic_4y,0,1
18684,25,admin,single,basic_9y,0,1
18685,31,services,single,high_school,0,0
18686,25,admin,single,basic_9y,0,1
18687,47,technician,married,professional_course,0,1
18688,34,technician,divorced,,0,1
18689,38,admin,married,basic_6y,0,1
18690,25,admin,single,basic_9y,0,1
18691,37,technician,married,professional_course,0,0
18692,36,admin,single,university_degree,0,1
18693,55,self_employed,married,university_degree,0,0
18694,34,technician,divorced,,0,1
18695,47,technician,married,professional_course,0,1
18696,33,blue_collar,married,basic_9y,0,1
18697,55,retired,married,basic_9y,0,1
18698,55,retired,married,basic_9y,0,0
18699,30,admin,single,professional_course,0,1
18700,36,technician,single,professional_course,0,0
18701,47,technician,married,professional_course,0,1
18702,25,admin,single,basic_9y,0,1
18703,36,unemployed,single,,0,0
18704,42,admin,married,university_degree,0,0
18705,38,blue_collar,single,basic_6y,0,0
18706,38,admin,married,basic_6y,0,0
18707,30,services,single,high_school,0,1
18708,52,admin,married,university_degree,0,0
18709,36,admin,single,university_degree,0,1
18710,38,admin,married,basic_6y,0,1
18711,36,admin,single,university_degree,0,0
18712,38,admin,married,basic_6y,0,0
18713,27,admin,single,high_school,0,1
18714,43,admin,married,professional_course,0,1
18715,59,retired,married,basic_4y,0,0
18716,41,blue_collar,married,basic_6y,0,0
18717,49,technician,married,,0,1
18718,40,services,married,basic_9y,0,0
18719,41,blue_collar,married,basic_6y,0,1
18720,39,admin,married,university_degree,0,1
18721,49,admin,single,high_school,0,0
18722,55,retired,married,basic_9y,0,0
18723,34,technician,divorced,,0,0
18724,34,technician,divorced,,0,1
18725,39,admin,single,high_school,0,0
18726,25,admin,single,basic_9y,0,0
18727,32,technician,married,university_degree,0,1
18728,41,housemaid,married,basic_4y,0,1
18729,54,admin,married,university_degree,0,1
18730,37,technician,married,professional_course,0,0
18731,48,blue_collar,married,professional_course,0,1
18732,34,technician,divorced,,0,1
18733,38,admin,married,basic_6y,0,0
18734,43,services,married,basic_6y,0,0
18735,42,entrepreneur,married,professional_course,0,1
18736,56,blue_collar,married,basic_6y,0,1
18737,58,blue_collar,married,basic_6y,0,1
18738,39,admin,married,university_degree,0,1
18739,39,technician,married,,0,1
18740,36,admin,single,university_degree,0,0
18741,36,admin,single,university_degree,0,1
18742,39,admin,married,university_degree,0,0
18743,49,admin,single,high_school,0,1
18744,38,admin,married,basic_6y,0,0
18745,54,admin,married,university_degree,0,1
18746,43,admin,married,professional_course,0,1
18747,24,technician,single,university_degree,0,0
18748,31,services,single,high_school,0,1
18749,46,services,married,basic_9y,0,1
18750,27,admin,single,high_school,0,0
18751,31,services,single,high_school,0,0
18752,45,blue_collar,married,basic_6y,0,0
18753,30,services,single,high_school,0,1
18754,59,technician,married,high_school,0,0
18755,36,admin,single,university_degree,0,0
18756,25,admin,single,basic_9y,0,1
18757,49,management,married,basic_9y,0,0
18758,28,technician,single,professional_course,0,0
18759,25,admin,single,basic_9y,0,1
18760,25,admin,single,basic_9y,0,1
18761,32,technician,married,university_degree,0,1
18762,38,admin,married,basic_6y,0,1
18763,33,technician,married,university_degree,0,1
18764,54,services,married,basic_6y,0,1
18765,30,services,single,high_school,0,1
18766,36,admin,single,university_degree,0,1
18767,36,admin,single,university_degree,0,1
18768,36,admin,married,high_school,0,0
18769,34,management,single,university_degree,0,0
18770,36,admin,single,university_degree,0,0
18771,25,admin,married,university_degree,0,1
18772,32,technician,married,university_degree,0,1
18773,36,admin,single,university_degree,0,0
18774,31,services,single,high_school,0,0
18775,48,technician,married,professional_course,0,1
18776,27,admin,single,high_school,0,1
18777,36,admin,single,university_degree,0,1
18778,42,admin,married,university_degree,0,0
18779,29,self_employed,single,university_degree,0,1
18780,36,services,married,high_school,0,1
18781,25,blue_collar,married,basic_9y,0,1
18782,28,blue_collar,married,basic_4y,0,1
18783,39,blue_collar,single,basic_4y,0,1
18784,34,technician,divorced,,0,1
18785,39,blue_collar,married,professional_course,0,1
18786,33,technician,married,university_degree,0,1
18787,34,blue_collar,married,,0,1
18788,36,services,married,high_school,0,1
18789,38,admin,married,basic_6y,0,1
18790,25,student,single,high_school,0,0
18791,55,retired,married,high_school,0,1
18792,58,blue_collar,married,basic_6y,0,1
18793,53,self_employed,married,professional_course,0,1
18794,33,technician,married,university_degree,0,1
18795,45,technician,married,basic_9y,0,0
18796,31,services,single,high_school,0,1
18797,47,services,married,,0,1
18798,39,technician,married,professional_course,0,0
18799,38,admin,married,basic_6y,0,1
18800,56,blue_collar,married,basic_6y,0,1
18801,31,services,single,high_school,0,1
18802,31,services,single,high_school,0,1
18803,37,admin,married,high_school,0,1
18804,34,technician,divorced,,0,1
18805,29,technician,married,university_degree,0,0
18806,51,retired,married,university_degree,0,0
18807,35,admin,married,university_degree,0,0
18808,34,technician,divorced,,0,0
18809,48,technician,married,professional_course,0,0
18810,48,blue_collar,married,professional_course,0,1
18811,33,admin,single,professional_course,0,1
18812,36,services,married,high_school,0,1
18813,54,management,married,university_degree,0,1
18814,46,services,married,basic_9y,0,0
18815,36,admin,single,university_degree,0,0
18816,50,self_employed,married,professional_course,0,0
18817,27,admin,single,high_school,0,0
18818,54,technician,married,basic_9y,0,0
18819,59,housemaid,married,basic_4y,0,0
18820,43,admin,married,professional_course,0,0
18821,28,blue_collar,married,basic_4y,0,0
18822,39,blue_collar,single,basic_4y,0,0
18823,48,housemaid,married,basic_4y,0,0
18824,45,management,divorced,high_school,0,0
18825,34,technician,single,university_degree,0,1
18826,34,technician,single,university_degree,0,0
18827,41,technician,married,university_degree,0,0
18828,38,blue_collar,single,high_school,0,1
18829,43,admin,married,university_degree,0,0
18830,43,admin,married,university_degree,0,1
18831,45,management,divorced,high_school,0,1
18832,44,admin,single,university_degree,0,0
18833,50,self_employed,married,basic_4y,0,0
18834,50,self_employed,married,basic_4y,0,1
18835,31,admin,single,university_degree,0,1
18836,41,technician,married,university_degree,0,1
18837,41,technician,married,university_degree,0,1
18838,41,technician,married,university_degree,0,1
18839,41,technician,married,university_degree,0,1
18840,57,unknown,married,,0,1
18841,46,admin,married,university_degree,0,1
18842,58,blue_collar,married,basic_9y,0,1
18843,33,admin,single,university_degree,0,0
18844,58,blue_collar,married,basic_9y,0,0
18845,36,admin,married,university_degree,0,0
18846,58,blue_collar,married,basic_9y,0,1
18847,48,blue_collar,married,university_degree,0,0
18848,49,services,married,high_school,0,0
18849,30,admin,married,university_degree,0,0
18850,30,admin,married,university_degree,0,0
18851,48,blue_collar,married,basic_9y,0,0
18852,53,management,married,university_degree,0,1
18853,56,admin,married,basic_6y,0,1
18854,53,services,married,basic_9y,0,0
18855,53,services,married,basic_9y,0,1
18856,53,blue_collar,married,basic_4y,0,1
18857,37,student,married,professional_course,0,0
18858,56,blue_collar,married,basic_9y,0,0
18859,47,services,married,high_school,0,0
18860,51,technician,married,professional_course,0,0
18861,55,blue_collar,married,basic_4y,0,1
18862,55,blue_collar,married,basic_4y,0,1
18863,42,technician,divorced,professional_course,0,1
18864,58,retired,married,professional_course,0,1
18865,42,technician,divorced,professional_course,0,1
18866,56,retired,married,university_degree,0,1
18867,46,technician,married,university_degree,0,0
18868,49,technician,married,professional_course,0,1
18869,33,admin,divorced,university_degree,0,1
18870,53,services,married,basic_9y,0,1
18871,46,housemaid,married,high_school,0,1
18872,46,housemaid,married,high_school,0,1
18873,35,admin,single,university_degree,0,0
18874,60,retired,married,university_degree,0,0
18875,60,retired,married,university_degree,0,1
18876,30,admin,single,university_degree,0,1
18877,35,technician,divorced,university_degree,0,1
18878,57,admin,married,high_school,0,1
18879,39,housemaid,married,basic_4y,0,1
18880,47,entrepreneur,married,university_degree,0,1
18881,33,admin,divorced,university_degree,0,0
18882,35,management,married,university_degree,0,1
18883,38,technician,married,professional_course,0,0
18884,32,admin,single,university_degree,0,0
18885,49,technician,married,professional_course,0,0
18886,31,admin,married,university_degree,0,1
18887,30,technician,single,high_school,0,0
18888,31,technician,married,professional_course,0,0
18889,39,technician,single,professional_course,0,0
18890,48,unknown,married,basic_9y,0,0
18891,44,services,married,professional_course,0,0
18892,44,services,married,professional_course,0,0
18893,34,technician,single,professional_course,0,1
18894,34,technician,single,professional_course,0,1
18895,60,retired,married,basic_6y,0,0
18896,36,admin,married,professional_course,0,0
18897,41,unknown,married,,0,1
18898,33,technician,divorced,professional_course,0,0
18899,57,retired,married,basic_4y,0,1
18900,33,technician,divorced,professional_course,0,1
18901,33,technician,divorced,professional_course,0,1
18902,45,blue_collar,married,basic_6y,0,0
18903,49,blue_collar,married,basic_4y,0,1
18904,50,admin,married,high_school,0,0
18905,57,retired,married,basic_4y,0,0
18906,46,blue_collar,married,basic_9y,0,0
18907,46,technician,single,professional_course,0,0
18908,47,technician,married,professional_course,0,1
18909,57,admin,married,high_school,0,1
18910,35,technician,single,professional_course,0,0
18911,34,admin,single,university_degree,0,1
18912,45,technician,married,university_degree,0,1
18913,33,student,divorced,professional_course,0,0
18914,35,technician,single,professional_course,0,1
18915,35,technician,single,professional_course,0,0
18916,41,unknown,married,,0,1
18917,50,unknown,married,,0,1
18918,52,blue_collar,married,basic_9y,0,1
18919,46,blue_collar,married,high_school,0,0
18920,48,blue_collar,married,basic_4y,0,1
18921,46,blue_collar,married,basic_9y,0,0
18922,46,blue_collar,married,basic_9y,0,0
18923,37,technician,single,professional_course,0,1
18924,41,technician,married,professional_course,0,0
18925,41,unknown,married,,0,1
18926,37,management,married,university_degree,0,0
18927,37,management,married,university_degree,0,0
18928,41,technician,married,university_degree,0,1
18929,54,technician,divorced,high_school,0,0
18930,57,admin,married,high_school,0,1
18931,57,admin,married,high_school,0,1
18932,39,technician,single,university_degree,0,1
18933,29,technician,single,professional_course,0,0
18934,39,housemaid,married,basic_4y,0,0
18935,36,technician,divorced,professional_course,0,1
18936,49,admin,married,high_school,0,0
18937,41,unknown,married,,0,0
18938,44,services,married,professional_course,0,0
18939,53,blue_collar,married,,0,0
18940,56,admin,married,university_degree,0,1
18941,34,admin,single,university_degree,0,1
18942,39,admin,married,university_degree,0,0
18943,35,management,single,university_degree,0,1
18944,50,blue_collar,married,basic_9y,0,1
18945,54,blue_collar,married,,0,0
18946,44,blue_collar,married,basic_9y,0,0
18947,41,technician,divorced,professional_course,0,1
18948,50,blue_collar,married,basic_9y,0,1
18949,58,housemaid,married,basic_4y,0,1
18950,44,blue_collar,married,basic_9y,0,1
18951,58,retired,married,professional_course,0,0
18952,49,admin,divorced,professional_course,0,1
18953,57,admin,married,high_school,0,0
18954,30,unknown,married,university_degree,0,1
18955,44,admin,divorced,high_school,0,1
18956,30,unknown,married,university_degree,0,1
18957,33,technician,divorced,professional_course,0,1
18958,45,technician,divorced,high_school,0,1
18959,32,technician,married,university_degree,0,1
18960,32,technician,married,university_degree,0,1
18961,58,blue_collar,married,basic_9y,0,1
18962,47,services,married,high_school,0,1
18963,37,management,married,university_degree,0,0
18964,45,technician,married,high_school,0,1
18965,54,technician,married,professional_course,0,0
18966,50,admin,married,high_school,0,0
18967,50,blue_collar,married,basic_4y,0,1
18968,60,retired,married,university_degree,0,1
18969,60,retired,married,university_degree,0,1
18970,40,technician,married,professional_course,0,1
18971,59,retired,married,high_school,0,1
18972,35,admin,married,university_degree,0,0
18973,34,admin,single,university_degree,0,0
18974,33,technician,divorced,professional_course,0,0
18975,54,technician,married,professional_course,0,1
18976,48,blue_collar,married,basic_9y,0,1
18977,48,housemaid,married,basic_4y,0,1
18978,30,admin,single,university_degree,0,1
18979,30,admin,married,university_degree,0,0
18980,41,technician,married,university_degree,0,1
18981,44,services,married,professional_course,0,0
18982,58,retired,married,professional_course,0,1
18983,60,retired,married,university_degree,0,0
18984,48,housemaid,married,basic_4y,0,1
18985,59,retired,married,basic_4y,0,0
18986,45,unemployed,married,university_degree,0,1
18987,54,technician,married,university_degree,0,1
18988,34,admin,single,university_degree,0,0
18989,30,unknown,married,university_degree,0,1
18990,52,management,married,university_degree,0,0
18991,40,entrepreneur,married,university_degree,0,1
18992,45,services,married,high_school,0,1
18993,50,technician,divorced,university_degree,0,0
18994,47,technician,married,professional_course,0,0
18995,32,technician,married,professional_course,0,1
18996,30,technician,married,university_degree,0,1
18997,38,blue_collar,single,high_school,0,0
18998,50,admin,married,basic_9y,0,0
18999,30,technician,single,high_school,0,1
19000,56,retired,married,university_degree,0,1
19001,47,entrepreneur,married,university_degree,0,0
19002,47,entrepreneur,married,university_degree,0,1
19003,52,technician,divorced,professional_course,0,1
19004,50,admin,married,high_school,0,0
19005,53,blue_collar,married,basic_4y,0,0
19006,43,admin,single,university_degree,0,1
19007,57,retired,married,basic_6y,0,0
19008,35,unknown,married,basic_9y,0,0
19009,49,services,married,high_school,0,0
19010,58,admin,married,high_school,0,1
19011,58,admin,married,high_school,0,1
19012,52,admin,married,,0,1
19013,38,technician,single,professional_course,0,1
19014,52,technician,divorced,university_degree,0,0
19015,52,technician,divorced,university_degree,0,0
19016,52,admin,married,,0,0
19017,35,admin,married,university_degree,0,1
19018,52,admin,married,,0,0
19019,52,technician,divorced,university_degree,0,0
19020,47,admin,married,high_school,0,1
19021,48,technician,divorced,professional_course,0,0
19022,53,blue_collar,married,basic_9y,0,1
19023,48,technician,divorced,professional_course,0,0
19024,52,technician,divorced,professional_course,0,0
19025,47,services,married,high_school,0,1
19026,41,technician,married,professional_course,0,0
19027,29,admin,single,university_degree,0,1
19028,45,housemaid,married,basic_4y,0,1
19029,45,housemaid,married,basic_4y,0,0
19030,45,housemaid,married,basic_4y,0,0
19031,35,admin,single,university_degree,0,1
19032,49,technician,married,professional_course,0,0
19033,48,blue_collar,married,basic_9y,0,1
19034,29,admin,single,university_degree,0,0
19035,58,blue_collar,married,basic_9y,0,0
19036,37,admin,married,university_degree,0,1
19037,42,admin,married,university_degree,0,1
19038,51,admin,married,university_degree,0,1
19039,48,management,married,high_school,0,0
19040,39,technician,divorced,professional_course,0,1
19041,57,retired,married,professional_course,0,1
19042,42,technician,married,high_school,0,1
19043,44,technician,single,professional_course,0,1
19044,42,technician,married,high_school,0,1
19045,42,technician,married,professional_course,0,1
